Project_Name,File_Path,Function_method,Primary_Failure_Line,Affected_lines,Tool,Language,Total_File_LOC,Affected_LOC,tool_version,Code Snippet,Tests,Final Classification Category,
sanic,sanic/handlers.py,ContentRangeHandler.__bool__(self),213,213,Pynguin,Python,88,32,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_handlers_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_handlers.py,Unexercised Function,
sanic,sanic/headers.py,"parse_forwarded(headers, config) -> Optional[Options]",68,68-99,Pynguin,Python,106,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_headers_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_headers.py,Unexercised Function,
sanic,sanic/headers.py,"parse_xforwarded(headers, config) -> Optional[Options]",104,104-137,Pynguin,Python,106,26,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_headers_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_headers.py,Object Creation Challange,
sanic,sanic/headers.py,fwd_normalize(fwd: OptionsIterable) -> Options,146,"146, 148, 156",Pynguin,Python,106,24,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_headers_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_headers.py,Object Population Challenge,
sanic,sanic/headers.py,fwd_normalize_address(addr: str) -> str,167,167,Pynguin,Python,106,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_headers_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_headers.py,String Constraint Satisfaction Challenge,
sanic,sanic/helpers.py,"import_string(module_name, package=None)",155,156,Pynguin,Python,23,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_helpers_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_helpers.py,Object Creation Challange,
sanic,sanic/mixins/routes.py,RouteMixin.route.<locals>.decorator(handler),136,"144-149, 157",Pynguin,Python,200,11,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_3d40a00b67d634c1_routes_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_mixins_routes.py,Sequence Generation Challenge,
sanic,sanic/mixins/routes.py,"RouteMixin.add_route(self, handler, uri: str, methods: Iterable[str] = frozenset({'GET'}), host: Optional[str] = None, strict_slashes: Optional[bool] = None, version: Optional[int] = None, name: Optional[str] = None, stream: bool = False)",188,189-197,Pynguin,Python,200,7,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_3d40a00b67d634c1_routes_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_mixins_routes.py,Object Creation Challange,
sanic,sanic/mixins/routes.py,"RouteMixin.add_route(self, handler, uri: str, methods: Iterable[str] = frozenset({'GET'}), host: Optional[str] = None, strict_slashes: Optional[bool] = None, version: Optional[int] = None, name: Optional[str] = None, stream: bool = False)",201,202-204,Pynguin,Python,200,9,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_3d40a00b67d634c1_routes_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_mixins_routes.py,Object Creation Challange,
sanic,sanic/mixins/routes.py,"RouteMixin.add_route(self, handler, uri: str, methods: Iterable[str] = frozenset({'GET'}), host: Optional[str] = None, strict_slashes: Optional[bool] = None, version: Optional[int] = None, name: Optional[str] = None, stream: bool = False)",218,218,Pynguin,Python,200,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_3d40a00b67d634c1_routes_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_mixins_routes.py,-,
sanic,sanic/mixins/routes.py,"RouteMixin._static_request_handler(self, file_or_directory, use_modified_since, use_content_range, stream_large_files, request, content_type=None, __file_uri__=None)",622,"634-635, 639-730",Pynguin,Python,200,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_3d40a00b67d634c1_routes_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_mixins_routes.py,Unexercised Function,
sanic,sanic/mixins/routes.py,"RouteMixin._register_static(self, static: FutureStatic)",732,"765-770, 772, 774-780, 785-794, 796-805",Pynguin,Python,200,66,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_3d40a00b67d634c1_routes_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_mixins_routes.py,Unexercised Function,
sanic,sanic/models/protocol_types.py,Module Level,6,"7-8, 10-15",Pynguin,Python,28,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_c78fd3d226610d1f_protocol_types_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_models_protocol_types.py,External Dependency Challenge,
sanic,sanic/models/protocol_types.py,Module Level,19,"21, 24, 28, 31, 35, 38, 41, 44",Pynguin,Python,28,8,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_c78fd3d226610d1f_protocol_types_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_models_protocol_types.py,Challange Handling Advanced Language Concepts,
sanic,sanic/views.py,"HTTPMethodView.dispatch_request(self, request, *args, **kwargs)",43,45,Pynguin,Python,43,8,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_views_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_views.py,Object Creation Challange,
sanic,sanic/views.py,"HTTPMethodView.as_view(*class_args, **class_kwargs)",48,53-66,Pynguin,Python,43,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_views_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_views.py,Unexercised Function,
sanic,sanic/views.py,CompositionView.__name__(self),95,96,Pynguin,Python,43,10,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_views_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_views.py,Unexercised Function,
sanic,sanic/views.py,"CompositionView.__call__(self, request, *args, **kwargs)",109,111,Pynguin,Python,43,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/sanic_html/z_abcded29e32eae71_views_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/sanic/0/test_sanic_views.py,Object Creation Challange,
py-backwards,py_backwards/conf.py,init_settings(args: argparse.Namespace) -> None,13,14,Pynguin,Python,8,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_80deb85ae3943577_conf_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_conf.py,Object Creation Challange,
py-backwards,py_backwards/files.py,Module Level,5,5-6,Pynguin,Python,26,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_80deb85ae3943577_files_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_files.py,Triggering Exceptions,
py-backwards,py_backwards/files.py,"get_input_output_paths(input_: str, output: str, root: Optional[str]) -> Iterable[InputOutput]",12,"15-16, 18-19, 21-23, 25-30, 32-38",Pynguin,Python,26,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_80deb85ae3943577_files_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_files.py,-,
py-backwards,py_backwards/transformers/base.py,"BaseTransformer.transform(cls, tree: ast.AST) -> TransformationResult",13,14,Pynguin,Python,79,22,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Challange Handling Advanced Language Concepts,
py-backwards,py_backwards/transformers/base.py,"BaseNodeTransformer.transform(cls, tree: ast.AST) -> TransformationResult",26,27-29,Pynguin,Python,79,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"import_rewrite(previous, current)",33,34-37,Pynguin,Python,79,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite._get_matched_rewrite(self, name: Optional[str]) -> Optional[Tuple[str, str]]",48,49-50,Pynguin,Python,79,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite.visit_Import(self, node: ast.Import) -> Union[ast.Import, ast.Try]",68,"69, 71, 73",Pynguin,Python,79,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite._replace_import(self, node: ast.Import, from_: str, to: str) -> ast.Try",54,56-66,Pynguin,Python,79,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite.visit_ImportFrom(self, node: ast.ImportFrom) -> Union[ast.ImportFrom, ast.Try]",129,"130, 134",Pynguin,Python,79,10,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Sequence Generation Challenge,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite._replace_import_from_module(self, node: ast.ImportFrom, from_: str, to: str) -> ast.Try",75,77-85,Pynguin,Python,79,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite._get_names_to_replace(self, node: ast.ImportFrom) -> Iterable[Tuple[str, Tuple[str, str]]]",91,91-94,Pynguin,Python,79,8,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Object Creation Challange,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite._get_replaced_import_from_part(self, node: ast.ImportFrom, alias: ast.alias, names_to_replace: Dict[str, Tuple[str, str]]) -> ast.ImportFrom",96,99-110,Pynguin,Python,79,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/base.py,"BaseImportRewrite._replace_import_from_names(self, node: ast.ImportFrom, names_to_replace: Dict[str, Tuple[str, str]]) -> ast.Try",112,118-125,Pynguin,Python,79,11,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_base_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_base.py,Unexercised Function,
py-backwards,py_backwards/transformers/dict_unpacking.py,merge_dicts(),9,10-14,Pynguin,Python,44,7,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_dict_unpacking_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_dict_unpacking.py,Unexercised Function,
py-backwards,py_backwards/transformers/dict_unpacking.py,"DictUnpackingTransformer._split_by_None(self, pairs: Iterable[Pair]) -> Splitted",40,"35-39, 41-42, 44",Pynguin,Python,44,5,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_dict_unpacking_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_dict_unpacking.py,Unexercised Function,
py-backwards,py_backwards/transformers/dict_unpacking.py,"DictUnpackingTransformer._prepare_splitted(self, splitted: Splitted) -> Iterable[Union[ast.Call, ast.Dict]]",55,"49-15, 56-57",Pynguin,Python,44,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_dict_unpacking_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_dict_unpacking.py,Unexercised Function,
py-backwards,py_backwards/transformers/dict_unpacking.py,"DictUnpackingTransformer._merge_dicts(self, xs: Iterable[Union[ast.Call, ast.Dict]]) -> ast.Call",59,62-65,Pynguin,Python,44,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_dict_unpacking_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_dict_unpacking.py,Unexercised Function,
py-backwards,py_backwards/transformers/dict_unpacking.py,"DictUnpackingTransformer.visit_Module(self, node: ast.Module) -> ast.Module",67,69,Pynguin,Python,44,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_dict_unpacking_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_dict_unpacking.py,Insufficient Fitness Incentive,
py-backwards,py_backwards/transformers/dict_unpacking.py,"DictUnpackingTransformer.visit_Dict(self, node: ast.Dict) -> Union[ast.Dict, ast.Call]",72,75-79,Pynguin,Python,44,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_dict_unpacking_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_dict_unpacking.py,Object Creation Challange,
py-backwards,py_backwards/transformers/formatted_values.py,"FormattedValuesTransformer.visit_JoinedStr(self, node: ast.JoinedStr) -> ast.Call",29,36,Pynguin,Python,16,5,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_formatted_values_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_formatted_values.py,Object Creation Challange,
py-backwards,py_backwards/transformers/metaclass.py,six_import(),8,9,Pynguin,Python,23,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/py-backwards_html/z_3e4b599323795462_metaclass_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/py-backwards/10/test_py_backwards_transformers_metaclass.py,Unexercised Function,
